headline,label
ಶ್ರೀರೆಡ್ಡಿ ಮುರುಗದಾಸ್ ನಟ ವಿರುದ್ಧ ತಮಿಳು ಶ್ರೀಕಾಂತ್ನಿರ್ದೇಶಕ ಆರೋಪ ಚಿತ್ರರಂಗದತ್ತ ಚಾಟಿ ಬೀಸಿದ,0
ತಡವಾದ್ರು ಚಿತ್ರ ಟ್ರೇಲರ್ ತಯಾರಾಯಿತು ಬಿಡುಗಡೆ ಹುಚ್ಚ 2,0
ದರ್ಶನ್ ಆರೋಗ್ಯ ಕುರಿತ ಪತ್ರಿಕಾ ಹೇಳಿಕೆ ಬಿಡುಗಡೆ ಮಾಡಿದ ಆಸ್ಪತ್ರೆ,0
ಸ್ಟಾರ್ ಶಾಲಾ ದರ್ಶನ್ ಶೀಘ್ರ ಪ್ರಾರ್ಥನೆ ಮಕ್ಕಳಿಂದ ಚಾಲೆಂಜಿಂಗ್ ಗುಣಮುಖರಾಗಲು,0
6 ತಿಂಗಳ ಬಳಿಕ ಕಣಕ್ಕಿಳಿದ ಎಬಿಡಿ ಮೊದಲ ಪಂದ್ಯದಲ್ಲಿ ಅಬ್ಬರಿಸಿದ ಮಿ 360,1
‘ಓಂ ಫಿನಿಶಾಯ ನಮಃ’ ಧೋನಿ ಹುಟ್ಟುಹಬ್ಬಕ್ಕೆ ವಿಭಿನ್ನವಾಗಿ ಶುಭಕೋರಿದ ಸೆಹ್ವಾಗ್,1
ಎಟಿಎಂಗಳಲ್ಲಿ ವಿಂಡೋಸ್ ಎಕ್ಸ್ಪಿಯನ್ನು ತೆಗೆದು ಹಾಕಲು ಆರ್ಬಿಐ ಸೂಚನೆ,2
WhatsApp Plus ಬಳಕೆದಾರರೇ ಎಚ್ಚರ ನಿಮ್ಮ ಮಾಹಿತಿ ಸೋರಿಕೆಯಾಗಿರಬಹುದು,2
ಕರ್ನಾಟಕಕ್ಕೆ ರನ್ ಜಯ ಭರ್ಜರಿ ಭಾರತ ದೇವಧರ್ 65 ಟ್ರೋಫಿ ಎ ವಿರುದ್ಧ,1
ಐತಿಹಾಸಿಕ ಟೆಸ್ಟ್ ಪಂದ್ಯಕ್ಕೆ ಬೆಂಗಳೂರಿನ ಚಿನ್ನಸ್ವಾಮಿ ಮೈದಾನ ಆತಿಥ್ಯ,1
ಎರಡು ಸಿನಿಮಾ 20 ಗೊತ್ತಾ ಗಳಿಸೆದೆಷ್ಟು ಬಾಹುಬಲಿ ದಾಖಲೆ ದಿನದಲ್ಲಿ ದೂಳೆಬ್ಬಿಸಬೇಕಾಗಿದ್ದ,0
10ನೇ ಅಂತರ ರಾಷ್ಟ್ರೀಯ ಬೆಂಗಳೂರು ಸಿನಿಮೋತ್ಸವದಲ್ಲಿ ಸೋಮವಾರ ಪ್ರದರ್ಶನಗೊಳ್ಳಲಿರುವ ಸಿನಿಮಾಗಳ ವೇಳಾಪಟ್ಟಿ,0
ಸ್ಪೈಡಿ ಗೊತ್ತಾ ಆಗಿದ್ದು ಬಾಲಿವುಡ್ ಮ್ಯಾನ್ ರಣವೀರ್ ಸಿಂಗ್ ಯಾವಾಗ ಸ್ಪೈಡರ್,0
ಪಿಕ್ಸಲ್ ಹೊಸ ಚಿತ್ರಗಳು ಸೋರಿಕೆ ಗೂಗಲ್,2
ಹೈದರಾಬಾದ್ ವಿರುದ್ಧ ಆರ್ಸಿಬಿಗೆ ಅಗ್ನಿಪರೀಕ್ಷೆ ಚಿನ್ನಸ್ವಾಮಿಯಲ್ಲಿ ಹೈವೋಲ್ಟೇಜ್ ಪಂದ್ಯದ ನಿರೀಕ್ಷೆ,1
ಬಿಲ್ಗೇಟ್ಸ್ ಬಗ್ಗೆ ನಿಮಗರಿಯದ 6 ಅಂಶಗಳು,2
ಸಿನಿಮಾಗಳ ಸಿನಿಮಾ ಯಾವುದೇ ಇಲ್ಲ ಪ್ರದರ್ಶನ ಇಂದು ಬಂದ್ ಹೊಸ ರಿಲೀಸ್ ರಾಜ್ಯಾದ್ಯಂತ,0
ಅಪರೂಪದ 46ನೇ ಚಿತ್ರಪಟಗಳು ಕೆಲ ಇಲ್ಲಿದೆ ದ್ರಾವಿಡ್ರ ಹುಟ್ಟುಹಬ್ಬ ರಾಹುಲ್,1
ಬಿಗ್ ಬಾಸ್ನಲ್ಲಿ ಸಿಲಿಕಾನ್ ಎಂಟ್ರಿ ಸಿಟಿಯ ಮೂಲಕವೇ ಧೂಳೆಬ್ಬಿಸಿದ್ದಾಳೆ ವೈದ್ಯೆ ದಂತ,0
ವಿವಾಹದ ನಂತರ ಚಂದನವನದಲ್ಲಿ ಸೆಕೆಂಡ್ ಇನ್ನಿಂಗ್ಸ್ ಆರಂಭಿಸಿದ ನಿಧಿ ಸುಬ್ಬಯ್ಯ,0
ನಟಿ ಆಯೇಷಾ ಟಾಕಿಯಾಗೆ ಬೆದರಿಕೆ  ಸಹಾಯ ಮಾಡುವಂತೆ ಪೊಲೀಸರಿಗೆ ಟ್ವಿಟ್ಟರ್ನಲ್ಲಿ ಪತಿ ಮನವಿ,0
ಧೂಳೀಪಟ ಆರ್ಭಟ ದಾಖಲೆಗಳು ಸಚಿನ್ ಕೊಹ್ಲಿ ಟೇಲರ್ ರಾಸ್,1
ಖ್ಯಾತ ಗಾಯಕಿ ವಸುಂಧರಾ ದಾಸ್ಗೆ ಕ್ಯಾಬ್ ಚಾಲಕನಿಂದ ಕಿರುಕುಳ ದೂರು ದಾಖಲು,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ 2018 ರೊನಾಲ್ಡೋ ದಾಖಲಿಸಿದ ಏಕೈಕ ಗೋಲಿನಿಂದ ಪೋರ್ಚುಗಲ್ಗೆ ಜಯ,1
2022ರೊಳಗೆ ಭಾರತದಲ್ಲಿ ಆರಂಭ 5ಜಿ ಸೇವೆ,2
ಮೊದಲ ಬಾರಿಗೆ ಪಿಯುಸಿಯಲ್ಲಿ ಫೇಲ್ ಆಗಿದ್ದ ರೆಬೆಲ್ ಅಂಬಿಯ ಬಗ್ಗೆ ಯಾರಿಗೂ ತಿಳಿಯದ ಕೆಲವು ಸಂಗತಿಗಳು,0
ನೀತಿ ಸಂಹಿತೆ ಜಾರಿ ಅಭ್ಯರ್ಥಿಗಳ ಚುನಾವಣಾ ಪ್ರಚಾರಕ್ಕೆ ಬೇಕು ಈ ಆ್ಯಪ್ ಅನುಮತಿ,2
ಅಭಿನಯದ ಕಡೆಗೂ Trailer ಯಶ್ ಕೆಜಿಎಫ್ ಟ್ರೈಲರ್ KGF ಬಿಡುಗೆಯಾಯಿತು,0
ನಡುವೆ ಪರವಿರೋಧದ ಕನ್ನಡದ ಕಲಾವಿದರು ಡಬ್ಬಿಂಗ್ ನಲುಗುತ್ತಿದ್ದಾರಾ,0
ಯಶಸ್ವಿ ಜೈಸ್ವಾಲ್ಗೆ ವಿಶೇಷ ಉಡುಗೊರೆ ನೀಡಿದ ಮಾಸ್ಟರ್ ಬ್ಲಾಸ್ಟರ್,1
ಮೊಬೈಲ್ ಬಾಳಿಕೆ ಹೀಗೆ ಬ್ಯಾಟರಿ ಹೆಚ್ಚಿಸಲು ಮಾಡಿ,2
ಕೊಹ್ಲಿ ಕೇವಲ ಸ್ಪಿನ್ನರ್ಗಳು 11 ಓವರ್ ಮಾಡಿದ್ದು ಪಂದ್ಯದಲ್ಲಿ ಅಭ್ಯಾಸ ರಣತಂತ್ರ 3 ಏನು,1
ತೆರೆಗಪ್ಪಳಿಸಲು ಸಿದ್ಧವಾಗಿದೆ ಕಮಲ್ ಹಾಸನ್ ಅಭಿನಯದ ‘ವಿಶ್ವರೂಪಂ 2’ ಸಿನಿಮಾ,0
ಮಾಡಿದ ಸಂಜು ಸಿನಿಮಾದ ಹಿರಾನಿ ಮತ್ತೊಂದು ಪೋಸ್ಟರ್ ಬಿಡುಗಡೆ,0
ಮಂದಣ್ಣರ ಹಾಟ್ ಚಿತ್ರಗಳು ಫೋಟೋಶೂಟ್ನ ಹೊಸ ರಶ್ಮಿಕಾ,0
ಸೆಲೆಬ್ರಿಟಿಗಳು ಹುತಾತ್ಮರ Pulwama ಕುಟುಂಬದ ಮುಂದಾದ Attack ನೆರವಿಗೆ,0
KGF Trailer ಕಡೆಗೂ ಬಿಡುಗೆಯಾಯಿತು ಯಶ್ ಅಭಿನಯದ ಕೆಜಿಎಫ್ ಟ್ರೈಲರ್,0
ಭರ್ಜರಿ ನ್ಯೂಜಿಲೆಂಡ್ T20I ಶುಭಾರಂಭ Live Zealand 1st ಟಿ20 India ಸರಣಿಯಲ್ಲಿ New,1
ಅಪಘಾತಕ್ಕೀಡಾಗಿದ್ದ ನಾಯಿಗೆ ಚಿಕಿತ್ಸೆ ಕೊಡಿಸಿ ಆಶ್ರಯ ನೀಡಿದ ಸ್ಯಾಂಡಲ್ವುಡ್ ನಟಿ ,0
ಕಾರ್ಡ್ ಎಟಿಎಂ ಡ್ರಾ ಬಳಸದೆ ಮಾಡಬಹುದು ಇನ್ನುಂದೆ ಹಣ,2
ಸಮ್ಮುಖದಲ್ಲಿ ಸಭೆ ನಡೆಯಲಿದೆ #MeToo ಇಂದು ಸಂಧಾನ ಅಂಬಿ ಅರ್ಜುನ್ಶ್ರುತಿ,0
ಬಿಡುಗಡೆಗೆ ಸಿದ್ಧವಾಗಿರುವ ಅಸತೋಮ ಸದ್ಗಮಯ ಸಿನಿಮಾ,0
ಕುಂಚದಲ್ಲಿ ಸಿನಿ ಅರಳಿದ ಮಿತೇನ್ ಪಯಣ Photos ಅಮಿತಾಭ್ ಲಾಪ್ಸಿಯಾರ,0
ದೂರ ವಾರ್ಗೆ Video ಇರಲಿ ಡಾಲಿ ಗುರುಶಿಷ್ಯರ ಅಂತ್ಯ ಎಂದು ಧನಂಜಯ್ ನಡುವಿನ ಗುರು ಎಂದ,0
ಅಂಬಿ ನಿಧನದ ವಿಷಯ ಹರ್ಷಿಕಾ ಪೂಣಚ್ಚಾಗೆ ಗೊತ್ತೇ ಇರಲಿಲ್ಲವಂತೆ,0
ನ್ಯೂಜಿಲೆಂಡ್ಗೆ ಕೊಟ್ಟ ಭಾರತ ವೈಟ್ವಾಶ್ ಸರಣಿ ಹಾಕಿ ಶಾಕ್,1
ಚಿತ್ರಪಟಗಳು ಹಾಗೂ ಏಕದಿನ ಇಂಗ್ಲೆಂಡ್ ಪಂದ್ಯದ ನಡುವಣ ಭಾರತ ಮೊದಲ,1
ರಾಷ್ಟ್ರೀಯ ಕಬಡ್ಡಿ ಮಹೀಂದ್ರಾ ಆಂಡ್ ಮಹೀಂದ್ರಾ ತಂಡಕ್ಕೆ ಚಾಂಪಿಯನ್ ಪಟ್ಟ,1
ಹೋದರು ಮೂವರು ಮನೆಗೆ ಕನ್ನಡ ಬಿಗ್ ಬಂದರು ಬಾಸ್ ಒಬ್ಬರು,0
ಗಂಭೀರ ಹೊಲಿಗೆ ಮಾರುತಿಗೌಡನ ಹಾಕಿರುವ ಮೇಲೆ ತುಟಿಗೆ 14 ವೈದ್ಯರು ಹಲ್ಲೆ,0
ಇರ್ಫಾನ್ ಖಾನ್ ಅಭಿನಯದ ‘ಬ್ಲಾಕ್ಮೇಲ್’ ಸಿನಿಮಾದ ಟೀಸರ್ ರಿಲೀಸ್,0
KGF ಅಭಿಮಾನಿಗಳ ಗಾಂಧಿನಗರದಲ್ಲಿ ಸ್ಟಾರ್ ಜೊತೆ ಕೆಜಿಎಫ್ Movie ರಾಕಿಂಗ್ ಯಶ್ ವೀಕ್ಷಿಸಲಿರುವ,0
ಫಿಟ್ನೆಸ್ ಬಗ್ಗೆ ಸವಾಲೆತ್ತಿದವರಿಗೆ ಬ್ಯಾಟ್ನಿಂದ ಉತ್ತರಿಸಿದ ರೋಹಿತ್ ಶರ್ಮಾ,1
ಪಿಗ್ಗಿನಿಕ್ ವಿವಾಹಕ್ಕೆ ವಿಶೇಷ ಉಡುಗೊರೆ ನೀಡಿದ ವೋಗ್ ನಿಯತಕಾಲಿಕೆ ಆ ಗಿಫ್ಟ್ ಏನು ಗೊತ್ತಾ,0
ಆಲಿಯಾ ಭಟ್ಗಾಗಿ ಫೋಟೋಗ್ರಾಫರ್ ಆದ ರಣಬೀರ್ ಕಪೂರ್,0
ರಾಜಕೀಯ ಮರೆತು ಸೀತಾರಾಮ ಕಲ್ಯಾಣಕ್ಕೆ ಅಕ್ಷತೆ ಹಾಕಿದ ನಾಯಕರು,0
ಮಣಿಕರ್ಣಿಕಾ ಸಿನಿಮಾದಲ್ಲಿ ಆಟದ ಕುದುರೆ ಏರಿ ಯುದ್ಧ ಮಾಡಿದ ಕಂಗನಾ,0
ರಣವೀರ್ದೀಪಿಕಾ ವಿವಾಹದ ದಿನಾಂಕ ಫಿಕ್ಸ್ ನವೆಂಬರ್ನಲ್ಲಿ ಹಸೆಮಣೆ ಏರಲಿದ್ದಾರೆ ಈ ಸ್ಟಾರ್ ಜೋಡಿ,0
ಆಶಿಶ್ ನೆಹ್ರಾ ನೂತನ ಆರ್ಸಿಬಿ ಕೋಚ್,1
News18 REEL Movie Awards ರೀಲ್ ಮೂವಿ ಅವಾರ್ಡ್ನ ಸವಿ ನೆನಪುಗಳು,0
ಸಿಂಗಲ್ಸ್ ಪ್ರವೇಶಿಸಿದ ಫೈನಲ್ ಪುರುಷರ ಜೊಕೋವಿಕ್ ವಿಂಬಲ್ಡನ್ ನೊವಾಕ್,1
1984ರ ಒಲಿಂಪಿಕ್ಸ್ನಲ್ಲಿ ಪಿಟಿ ಉಷಾ ಮೆಡಲ್ ಮಿಸ್ ಮಾಡಿಕೊಳ್ಳಲು ಗಂಜಿ ಕಾರಣವಾಯ್ತಾ,1
ಭೈರವಗೀತದಲ್ಲಿ ಆರ್ಭಟಿಸಿದ ಡಾಲಿ ಧನಂಜಯ್ ಸಿನಿಮಾಕ್ಕೆ ಸೌತ್ ಸಿನಿರಂಗ ಕಾತುರ,0
ಐಪಿಎಲ್ 2018 ಕೋಲ್ಕತ್ತಾ ನೈಟ್ ರೈಡರ್ಸ್ ಹಾಗೂ ಡೆಲ್ಲಿ ಡೇರ್ ಡೆವಿಲ್ಸ್ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,1
ಮೆಕ್ಸಿಕೊದ ಬೀಚ್ನಲ್ಲಿ ಬಿಕಿನಿ ತೊಟ್ಟ ಸನ್ನಿ ಲಿಯೋನ್ ಮಾಡಿದ್ದೇನು ಗೊತ್ತಾ,0
ಕಾಲಾ ಚಿತ್ರಕ್ಕೆ ದಕ್ಷಿಣ ಆಫ್ರಿಕಾ ಕ್ರಿಕೆಟಿಗ ಫುಲ್ ಫಿದಾ  ರಜನಿ ಸ್ಟೈಲ್ನಲ್ಲೇ ಟ್ವಿಟ್ಟರ್ನಲ್ಲಿ ಸವಾಲು ,1
ಉದ್ಘರ್ಷ ಸಿನಿಮಾದಲ್ಲಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಸುನೀಲ್ ಸರ್ಗಾಗಿ ಏನು ಬೇಕಾದರೂ ಮಾಡಲು ಸಿದ್ಧ ಎಂದಿದ್ದೇಕೆ,0
ಕಾಮನ್ವೆಲ್ತ್ 2018 ಬಾಕ್ಸಿಂಗ್ನಲ್ಲಿ ಮೇರಿಕೋಮ್ಗೆ ಚಿನ್ನದ ಪದಕ ,1
ಸ್ಪಿನ್ನರ್ ಕ್ರಿಕೆಟ್ ದಿಗ್ಗಜರಿಂದ ಅಫ್ಘನ್ ಖಾನ್ ಪಾತ್ರರಾದ ರಶೀದ್ ಪ್ರಶಂಸೆಗೆ,1
ಬಾಹುಬಲಿ ದಾಖಲೆಯನ್ನು ಧೂಳೀಪಟ ಮಾಡಿದ ದಿ ವಿಲನ್,0
ರವಿಶಾಸ್ತ್ರಿ ರಾಹುಲ್ ದ್ರಾವಿಡ್ಗೆ ಐಪಿಎಲ್ ಹುದ್ದೆ ಹೊಂದಲು ಅವಕಾಶ  ,1
ಏಷ್ಯನ್ ಪ್ಯಾರಾ ಗೇಮ್ಸ್ ಹೈಜಂಪ್ನಲ್ಲಿ ದಾಖಲೆ ಬರೆದ ಭಾರತ,1
ವಿಶೇಷವಾಗಿ ಹುಡ್ಗ ಹುಟ್ಟುಹಬ್ಬವನ್ನ ದೊಡ್ಮನೆ ಆಚರಿಸಿದ ತನ್ನ,0
ಪರಿಹಾರ ಗೊಂದಲಕ್ಕೆ ಇಲ್ಲಿದೆ ನೋಡಬಹುದು ಈ ಸಿನಿಮಾ ವಾರ ಆ ಯಾವ,0
ಸ್ಟಂಟ್ ವಿಡಿಯೋ ಮೂಲಕ ಅಭಿಮಾನಿಗಳಿಗೆ ಚಾಲೆಂಜ್ ನೀಡಿದ ಬಾಲಿವುಡ್ ನಟಿ ದಿಶಾ ಪಠಾಣಿ,0
ರವಿ ಶಾಸ್ತ್ರಿ ಏನು ಸಾಧನೆ ಮಾಡಿದ್ದಾರೆ ಕೋಚ್ ವಿರುದ್ಧ ಗುಡುಗಿದ ಗಂಭೀರ್,1
ಶಾರುಖ್ ನಟನೆಯ ಝೀರೋ ಸೆಟ್ನಲ್ಲಿ ಅಗ್ನಿ ಅವಘಡ ಕಿಂಗ್ ಖಾನ್ಗೆ  ಏನಾಯ್ತು ಗೊತ್ತಾ,0
ತಾಯಂದಿರ ದಿನದ ಅಂಗವಾಗಿ ಬಿಟೌನ್ ತಾರೆಯರ ಅಮ್ಮಂದಿರ ಅಪರೂಪದ ಚಿತ್ರಗಳು ನಿಮಗಾಗಿ,0
ಯಜಮಾನ ದಚ್ಚು ಹಬ್ಬ ಟ್ರ್ಯಾಕ್ ಅಭಿಮಾನಿಗಳ ಜಾಲತಾಣದಲ್ಲಿ ಟೈಟಲ್ ಸಾಮಾಜಿಕ,0
ಕೊನೆಗೂ ದಂಪತಿಯ ರಣವೀರ್ ದೀಪಿಕಾ ಮದುವೆ ಗೊತ್ತಾ ಬಯಲಾಯ್ತು ಸಿಂಗ್ ಅದೇನು ರಹಸ್ಯ,0
ಕರೀನಾ ಮಗುವಿನ ಮತ್ತೊಂದು ಅಮ್ಮನಾಗಲಿದ್ದಾರಾ,0
ಮಹೇಶ್ ಫ್ರಿನ್ಸ್ ಬಾಬು ಮುಖ್ಯಮಂತ್ರಿಯಾದ ಟಾಲಿವುಡ್,0
ಐಪಿಎಲ್ ಧೋನಿ ರೈನಾ ಅವರನ್ನು ಉಳಿಸಿಕೊಳ್ಳಲು ಸಿಎಸ್’ಕೆ ನಿರ್ಧಾರ,1
38 ವರ್ಷಗಳ ನಂತರ ಅಂಬಿ ಅಭಿನಯದ ಅಂತ ಸಿನಿಮಾ ಮರು ಬಿಡುಗಡೆ,0
ಜಿಯೋ ಮಾಡಿಕೊಳ್ಳುವುದು ಹೇಗೆ ಗಿಗಾಫೈಬರ್ ರಿಜಿಸ್ಟ್ರೇಷನ್,2
ರಣಜಿ ಟ್ರೋಫಿ ರಾಜಸ್ಥಾನಕ್ಕೆ ಸೋಲುಣಿಸಿ ಸೆಮಿಫೈನಲ್ಗೆ ಲಗ್ಗೆ ಇಟ್ಟ ಕರ್ನಾಟಕ,1
Viral Photos ಪ್ರಿಯಾಂಕಾ ಅವರ ಬಂಗಲೆಯಲ್ಲಿ ನಡೆದ ರೋಕಾ ಸಮಾರಂಭದ ಚಿತ್ರಗಳು,0
ಶ್ರದ್ಧಾ ಜಾಗಿಂಗ್ ಕಪೂರ್ ಚಿತ್ರಗಳು ತೊಡಗಿರುವ ನಲ್ಲಿ ನಟಿ ಕೆಲವು ಬಾಲಿವುಡ್,0
ಸ್ಯಾಮ್ಸಂಗ್ಗಿಂತ ಒನ್ ಪ್ಲಸ್ 6 ಬೆಸ್ಟ್ ಮೊಬೈಲ್ ಏಕೆ ಗೊತ್ತೇ,2
ಪಿಬಿಎಲ್ ಕಿರೀಟ ತೊಟ್ಟ ಬೆಂಗಳೂರು ರ‍್ಯಾಪ್ಟರ್ಸ್,1
ಕಿರುತೆರೆ ಕಾರ್ಯಕ್ರಮದ ನಿರೂಪಣೆಗೆ ಸಲ್ಮಾನ್ ಪಡೆಯಲಿರುವ ಸಂಭಾವನೆ ಎಷ್ಟು ಕೋಟಿ ಗೊತ್ತಾ,0
ಬಾಲಿವುಡ್ನಲ್ಲಿ ಮತ್ತೆ ಕ್ಯಾಟ್ ಫೈಟ್ ಕತ್ರಿನಾ ಮತ್ತು ಜಾಕ್ಲೀನ್ ನಡುವೆ ಆರಂಭವಾಗಿದೆ ಶೀತಲ ಸಮರ,0
ರಾಯಲ್ ವೆಡ್ಡಿಂಗ್ಗೆ ಲಕ್ಷ ಲಕ್ಷ ಕೊಟ್ಟು ಖರೀದಿಸಿದ್ದ ಸ್ಯಾಂಡಲ್ ತೊಟ್ಟಿದ್ದ ಪ್ರಿಯಾಂಕಾ ಚೋಪ್ರಾ,0
ಐದು ಕಥೆಗಳ ಸಂಗಮವೇ ಒಂದ್ ಕಥೆ ಹೇಳ್ಲಾ ವಿಭಿನ್ನ ಬಗೆಯ ಕಥೆಗೆ ಸಿಗುತ್ತಿದೆ ವಿಶೇಷ ಪ್ರತಿಕ್ರಿಯೆ ,0
ಆ್ಯಪಲ್ ಮ್ಯಾಕ್ಬುಕ್ಗೆ ಸೆಡ್ಡುಹೊಡೆಯಲು ಬಂದಿದೆ ವಿಂಡೋಸ್ ನೋಟ್ಬುಕ್,2
ನಟಿಯ ಫೋಟೋಶೂಟ್ ಸರಣಿಯಲ್ಲಿ ವೆಬ್ ಬೆತ್ತಲಾಗಿದ್ದ,0
ಜಾಮೀನು ಅರ್ಜಿ ನಾಳೆಗೆ ಮುಂದೂಡಿಕೆ  ಮತ್ತೊಂದು ರಾತ್ರಿಗೆ ಜೈಲು ಹಕ್ಕಿಯಾದ ಖೈದಿ ನಂಬರ್ 106 ಸಲ್ಮಾನ್,0
ಹುಟ್ಟುಹಬ್ಬದ ದೇವರುಗಳಿಂದ ಆಚರಣೆ ರಾಜ್ ಅಭಿಮಾನಿ,0
ಪೃಥ್ವಿ ಟೆಸ್ಟ್ ಸರಣಿಯಿಂದ ಮಯಾಂಕ್ಗೆ ಕನ್ನಡಿಗ BREAKING ಔಟ್ ಆಸೀಸ್ ಸ್ಥಾನ ಶಾ,1
ಐಪಿಎಲ್ ಫೈನಲ್ ಶೇನ್ ವಾಟ್ಸನ್ ಸಿಡಿಲಬ್ಬರಕ್ಕೆ ಹೈದರಾಬಾದ್ ತಲ್ಲಣ 3ನೇ ಬಾರಿ ಐಪಿಎಲ್ ಕಿರೀಟ ತೊಟ್ಟ ಧೋನಿ ಪಡೆ,1
ಮಗಳ ಮೇಲೆ ಹಲ್ಲೆ ಪ್ರಕರಣ ಇಂದು ಮತ್ತೆ ಠಾಣೆಗೆ ಹಾಜರಾಗಲು ದುನಿಯಾ ವಿಜಿಗೆ ಸೂಚನೆ,0
‘ಬಜರಂಗಿ ಭಾಯಿಜಾನ್’ ಸಿನಿಮಾ ಚೀನಾದಲ್ಲಿ 8 ಸಾವಿರಕ್ಕೂ ಹೆಚ್ಚು ಕಡೆ ಪ್ರದರ್ಶನ,0
ರಾಧಿಕಾ ಪಂಡಿತ್ಗಿಂದು ಸೀಮಂತದ ಸಂಭ್ರಮ ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಸಾಕ್ಷಿಯಾದ ತಾರೆಯರು,0
ನಟ ಅಜಯ್ ಪ್ಯಾರಿಸ್ನಲ್ಲಿ ಆಚರಿಸಿಕೊಂಡ ದೇವಗನ್ 49ನೇ ಹುಟ್ಟುಹಬ್ಬ ಕುಟುಂಬದೊಂದಿಗೆ,0
ಈ ನೋಡಿದ್ದಾರಾ ಫೋನ್ ಕ್ಯಾಮೆರಾದ 5,2
ಬಗ್ಗೆ ಸಿಕ್ಕಿ Video ನಟಿ ಹೇಳಿದ್ದೇನು ಬಿದ್ದ ಟಾಲಿವುಡ್ ಸಂಜನಾ ಜಾಲದ ವಿದೇಶದಲ್ಲಿ ವೇಶ್ಯಾವಾಟಿಕೆ,0
ಮೊದಲ ತ್ರೈಮಾಸಿಕದಲ್ಲಿ ರಿಲಾಯನ್ಸ್ ಇಂಡಸ್ಟ್ರೀಸ್ಗೆ 9485 ಕೋಟಿ ಲಾಭ ಜಿಯೋ ಲಾಭದಲ್ಲೂ ಶೇ 20 ಹೆಚ್ಚಳ,2
ಮೊಮ್ಮಗನ ಕಳೆಕಟ್ಟಿದ ಸಂಭ್ರಮ ಮದುವೆ ಅಣ್ಣಾವ್ರ ಮಲೆನಾಡಲ್ಲಿ,0
ಐಪಿಎಲ್ 2018 ಚೆನ್ನೈ ಸೂಪರ್ ಕಿಂಗ್ಸ್ ಹಾಗೂ ಸನ್ರೈಸರ್ಸ್ ಹೈದರಾಬಾದ್ ಪಂದ್ಯದ ನಡುವಣ ಕೆಲ ಚಿತ್ರಗಳು,1
ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಕೊಲೆಗೆ ಭೂಗತ ಪಾತಕಿಗಳಿಂದ ಸಂಚು,0
ಫೋರ್ಬ್ಸ್ ಬಿಡುಗಡೆ ಮಾಡಿರುವ 30 ಜನರ ಪಟ್ಟಿಯಲ್ಲಿ ಸ್ಥಾನಗಿಟ್ಟಿಸಿಕೊಂಡ ಅನುಷ್ಕಾ ಶರ್ಮಾ,0
ಮೊದಲ ದಕ್ಷಿಣ ವಿರುದ್ಧದ ಭಾರತಕ್ಕೆ ರನ್ ಸೋಲು ಟೆಸ್ಟ್ನಲ್ಲಿ ಅಫ್ರಿಕಾ 72,1
ತೆಗೆದ ಆರಂಭ ಪ್ರದರ್ಶನ ದರ್ಶನ್ ವನ್ಯಜೀವಿ ಛಾಯಾಚಿತ್ರ,0
ನಿಮಗಾಗಿ ಬಾಲ್ಯದ ಬಾಲಿವುಡ್ಹಾಲಿವುಡ್ ದಿನಾಚರಣೆ ಮಕ್ಕಳ ಚಿತ್ರಗಳು ಸೆಲೆಬ್ರಿಟಿಗಳ,0
ಹಿಜಾಬ್ ಹಾಕಲು ನಿರಾಕರಣೆ ಇರಾನ್ ಪಂದ್ಯಾವಳಿಯಿಂದಲೇ ಹೊರಬಂದ ಚೆಸ್ ಪಟು ಸೌಮ್ಯ,1
ರಾಷ್ಟ್ರೀಯ ತಂಡಕ್ಕೆ ಆಯ್ಕೆಯಾಗಲು ವಯಸ್ಸಿನ ಅಂತರ ಬೇಕಿಲ್ಲ ತೆಂಡೂಲ್ಕರ್,1
ತಂಡದ ಕ್ಲಬ್ ತಂಡ ಸ್ಪೇನ್ ಫುಟ್ಬಾಲ್ ಸಾಧಿಸಿದ ಎದುರು ಡ್ರಾ ಅಂಡರ್20 ದೇಶದ ಭಾರತ,1
ಚಂದನವನದಲ್ಲಿ ಸುಮಂತ್ಅನಿತಾ ತುಳಿಯಲಿದ್ದಾರೆ ಜೋಡಿ ಸಪ್ತಪದಿ ಜತೆಗೆ ದಿಗಂತ್ಐಂದ್ರಿತಾ ಸುಗ್ಗಿ ನಟ ಮದುವೆ,0
ಫೀಚರ್ ಪಿಕ್ಚರ್ ಬೊಂಬಾಟ್ ಪಿಕ್ಚರ್ ಇನ್ ವಾಟ್ಸ್ಆ್ಯಪ್ನಲ್ಲಿದೆ,2
ಶಾರುಖ್ ಹಾಗೂ ಮಹೇಶ್ ಬಾಬು ಇಬ್ಬರಿಗೂ ಇರುವ ಒಬ್ಬರೇ ಸ್ಟಾರ್ ಅಭಿಮಾನಿ ಯಾರು ಗೊತ್ತಾ,0
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಟ್ರೆಂಡ್ ಆಯಿತು ಯಜಮಾನನ ಈ ಫೋಟೋ,0
