label,text
1,केदारनाथ मंदिर की मुँह करके हों तो दाहिने हाथ की ओर के पीछे जहाँ से पह
1,चिदंबरम कहना है जिन सुधारों के लिए सरकार को कानून पास कराने ज़रुरत सुधारों में से कई
2,हफिंगटन पोस्ट के मुताबिक इस का नाम सोफिया है जो खुद एक समलैंगिक की बेटी हैंसोफिय
1,उन्होंने उपराज्यपाल से सवाल भी किए हैंकेजरीवाल ने ट्वीट किया के जनाक्रोश के बाव
1,आदेश पहुँचने के बाद जेल अधिकारियों बुधवार को वर्षीय खलील रिहा कर दिय
1,साथ भी सोचना होगा कि पिछले बीस से भी अधिक समय से सेनाएं वहां तैनात हैं जिनका दखल
1,इन परिणामों से पहले राज्य तापमान भी ज्यादा बढ़ गया है और लगभग सभी के में
1,अंबेडकर कहा था कि भारत सामाजिक और आर्थिक उद्देश्यों को के लिए क्रांति के रक्तरंजित तरीकों
1,अब ही बात ले लें ये वही गाँव है जहां कांग्रेस उपाध्यक्ष गांधी ने और उन
2,सरकार के इस क़दम से पाकिस्तान में एक बार फिर बहस तेज़ हो गई कि बच्चों को किस उम्र से और किस तर
2,मैं आतिफ़ की शादी किराए पर देने की दुकान में आया दुकान बात की याद दिलाती प्य
1,शुरू में को अंदाज़ा नहीं था कि इतना हुआ लेकिन धीरेधीरे इस हमले का होना शुर
1,ढोने की प्रथा ख़त्म करने के काम कर रही संस्था राष्ट्रीय गरिमा अभियान का दावा है कि 12 ला
1,इन टिप्पणियों के केंद्र राहुल गांधी के साथसाथ गुजरात के मुख्यमंत्री और भाजपा के प्रधानमंत्री पद
1,में कांग्रेस उम्मीदवार अजय राय के प्रचार के लिए ने इंटरव्यू में अरविंद
1,वित्त मंत्री शुक्रवार को लोकसभा वित्त विधेयक पर हुई चर्चा का जवाब दे रहे कहा कि काले
2,बाँस खपच्चियों पर इबारतों से चलता है कि वे सिरदर्द का इलाज किसी फल
1,घटना बुधवार शाम ज़िले के घरणौती में हुईहरियाणा पुलिस ने बीबीसी को कि उन्होंने लड
0,सत्या2 साल 1998 में रिलीज़ फ़िल्म सत्या का सीक्वल है मुंबई पर का लगभग ख़त्म
1,वर्षगांठ मनाने की वजह यह कि उनके हिसाब चूंकि ब्राह्मण थे और चूंकि ईस्ट इंडिया कंपनी की सेना
1,में अब तक सीआरपीएफ़ के पांच मौत और कम से कम दो जवानों के ज़ख़्मी होने है मुठभेड
1,अमरीका के रक्षा मंत्री गुरुवार को भारत की आ हैंतीन दिन के दौरे के बीच अहम रक्षा स
2,कि वे ख़ुद कहते हैं हर इंसान जहाँ पैदा होता है या जहाँ उसकी होती है वहाँ से उसका जज़्बाती
2,के पड़ोसियों ने पुलिस से से सड़े हुए गंध आने की शिकायत थी है क
2,टाइम्स हायर एजुकेशन की शीर्ष 100 46 शिक्षा संस्थान अमरीका के हैं इनमें ब्रिटेन के कु
1,सेना ने पथरीबल मुठभेड़ कांड फ़ाइल यह कहते हुए बंद कर दी है कि अभियुक्तों से किसी के ख
1,खुश हैं कि 2005 से चलाई उनकी मुहिम आखिरकार रंग लायी भारत के सर्वोच्च ने आपराधिक माम
1,मानते हैं में पहली बार किसी नेता की किसी सरकारी जमीन पर गई हैये
2,पत्रिका के अनुसार उसने पोप को इसलिए चुना है क्योंकि वो नई आवाज़ बने हैंटाइम संपादक
1,समाचार एजेंसी पीटीआई के मुताबिक अन्ना ने पुणे साफ कह दिया है कि वे नहीं लड़ेंगे और न रा
1,पूरे उत्तर में मूसलाधार बाढ़ और भूस्खलन से अब तक 70 जा हैं और तमाम इलाकों म
1,के पास कैडर था जबकि तृणमूल के उतना संगठित नहीं है पार्टी समर्थकों खासकर युवाओ
1,इनमें से तो ऐसे हैं जिन पर हत्या के प्रयास सांप्रदायिक हिंसा अपहरण और महिलाओं खिलाफ अपर
2,भारत में भी नरेंद्र मोदी पिछले महीने 8 नवंबर को 500 और 1000 रुपए के बंद करने
1,चुनाव की तारीख़ों के एलान से आप क्यों परेशानउत्तर प्रदेशपंजाब में चार फ़रवरी चुनाव होंगे वहाँ 117
0,सावंत विवादों का मानो चोली दामन का साथ चाहे पंजाबी गायक मीका के विवाद या
2,अमरीकी खु़फ़िया एजेंसी सीआईए के पूर्व तकनीकी सहायक स्नोडेन मंगलवार को होटल से चेक आउट किया वहाँ स
1,गुरुवार के से हमने दो बंद और किए थे मनमोहन सिंह ऐसे व्यक्ति हैं जो विदेशी बाज़ार के द
1,साथ भी सोचना होगा कि पिछले बीस से भी अधिक समय से सेनाएं वहां तैनात हैं जिनका दखल
2,सन् 1257 में हुआ यह विस्फोट इतना था कि इसका आज आर्कटिक और अंटार्कटिक सतहों पर
1,पाकिस्तानी मंत्रालय की ओर जारी बयान में कहा गया है कि किए लड़ाकों में तालिबान के
1,"इस विवादास्पद वीडियो में कहती दिखती हैं ""मुसलमान बहुत सेक्युलर मुसलमानों को सांप्रदायिक ह"
2,मौजूदा में सौ ज़्यादा सांसद ऐसे हैं पर किसी न किसी तरह का मामला हैवहीं
2,इस चर्च अपनी आंखों के सामने गुज़रते के साथ देखा है फ़्रांस के इतिहास की बड़ी
2,अलाबामा के चुनाव में डेमोक्रेट के डग जोंस ने रिपब्लिकन पार्टी के उम्मीदवार रॉय मूर को
2,डेमोक्रेटिक पार्टी के इस नेता अपनी 66 की पत्नी को लेकर जहाँ तक मैं कह हूँ वह मुझसे
1,बजट पर चर्चा उपलब्ध आँकड़ों के मुताबिक आम बजट पर 1984 में 102 और 1985 में 135 घंटे खर्च किए गए
1,मदीहा गौहर इन दिनों भारत हैं अपने नाटक कौन है के मंचन के लिए जिसे स्कूल ऑफ़ ड्
1,नहीं उन्होंने भी चेतावनी दे डाली कि कोरिया आज की तारीख़ में के भी शहर क
2,पीढ़ियों से अलगअलग रह रखाईन प्रांत बौद्ध और रोहिंग्या को बलपूर्वक विभाजित होने के
0,आम मसाला फ़िल्मों से अलग ये फ़िल्म और इससे जौहर का धर्मा जैसा बड़ा बैनर
2,क्या पाकिस्तान में लोकतंत्र को मज़बूत रहा है उसकी जड़ें खोद रहा है ऐसे सवाल जो इस सम
1,विकास के मार्ग साथ ले जाने की बात बलात्कार कांड पर का कियाउन्होंन
2,स्थानीय अधिकारियों अनुसार राजधानी बग़दाद के के बाजा़र में हुए धमाके लोग
2,धर्म गुरु फ़हयान अल घामदी का मामला इस साल तब दुनिया भर बना जब अनुमान लगाया गया था क
1,या पेटिकोट नीचे और कई बाथरुम दरवाज़े के पीछे सूखने वाली को शर्म कह
1,"मनमोहन सिंह ने कहा ""विदेशी मुद्रा विनिमय बाज़ार मूल्यों की उछाल के लिए पहले से ही काफी रहा ह"
2,इस असमानता का निर्धारण होना है मंगलवार को अमरीका का नया राष्ट्रपति चुना जाएगा और उ
2,मिस्र में संविधान के मसौदे और राष्ट्रपति मोर्सी के अधिकार ग्रहण करने विरोध हो रहा हैराष
1,वजह यह रही कि कुछ निजी कंपनियां उन्हें भर्ती करने के लिए तिहाड़ जेल पहुंची इन क़ैदियों
1,प्रशासन की प्राथमिकता किसी भी तरह फंसे हुए लोगों की जान बचाना है ऐसे हजारों लोग ऐसे हैं जिनकी
0,इसके लॉन्च तकरीबन सभी कलाकार पहुंचे इस भजन को प्रसून जोशी ने अंदाज़ में लिखा हैइसमें
2,इस मसले पर ओबामा ने टोक्यो दौरे के दूसरे दिन अमरीकी नज़रिये को दुहराया है माना जाता है कि यह
2,इस सूची में शीर्ष तीन कंपनियां चीन हैं भारत में संचालन करने वाली 54 कंपनियों मुकेश अंबानी
1,वित्त मंत्री पी कहा कि इस मंत्रीसमूह ने बिल पर काम कर लिया और बुधवार को भी बैठ
1,आम आदमी पार्टी ने इस बारे में पुलिस पास शिकायत भी दर्ज कराई है हालांकि पुलिस ने किसी बड़ी घटना से
2,एक्सेटर्स विश्वविद्यालय के और विभाग के सदस्यों ने से कठिन विषयों को समझने
0,इस हफ़्ते की शुरुआत में करण जौहर ने लंदन ऑफ इकोनॉमिक्स में एक कार्यक्रम से अलग था कि कंगना
1,मुंगेर एएसपी संजय कुमार सिंह मुताबिक़ नक्सली महिला बोगी में बैठे हुए थे नक्सलियों ने महिला बोग
2,हार्टलेपूल के की नींद इस बमबारी के साथ खुली लोगों में था और चारो तरफ़ घबराहट फैली
1,इनमें हैं प्रत्यारोप और नाराज़गी भीराजनीतिक दलों के नेता एक बार फिर लोकतंत्र पर का
2,सेना को आम लोगों को गिरफ्तार करने की भी शक्ति गई हैइससे पहले 22 को एक में मोर्सी खु
1,बताया जा रहा कि दुर्घटना में उनके पुत्र भी हुए हैंभारतीय टीवी चैनलों के अनुसार भट्टी अ
1,बिहार की 10 सीटों 21 अगस्त को हुए में सीट
1,का हो या किसी एक व्यक्ति और एक जैसा होता है देशों पर ही रुकती
0,प्रियंका की में करीना के ये शब्द इसलिए अहम हैं कि दोनों ही के कभी भी सामान
2,स्पेन की मीडिया ने वर्षीय नाम मूसा औबकीर बताया पर अपने भाई के दस्तावेजों का इस्ते
2,अमरीका सबसे बड़ी एयरलाइनों से यूनाइटेड एयर लाइंस बताया है कि उसे नहीं पता कि गलती से उस
1,आय से अधिक संपत्ति के मामले तीसरे दिन पूछताछ के बाद कड़प्पा के सांसद जगनमोहन रे
2,नए क़ानून एक कथित ख़ामी का फ़ायदा उठाने के लिए सरकार के शादी पंजीकरण दफ़्तर में चीनी जोडों तलाक़
0,अख़्तर अभिनीत और राकेश ओमप्रकाश फ़िल्म भाग भाग बॉक्स ऑफ़िस पर ख़ासी का
1,2002 में गुजरात मुसलमानों खिलाफ दंगों के पंचमहल ज़िले के पांडरवाडा और आसपास के
2,ये विमान मलेशिया की राजधानी कुआलालंपुर से चीनी बीजिंग की उड़ान पर था उड़ान के बाद दो घं
2,11 वर्षीय ख़्वाला नोमन टोरंटो में अपने के स्कूल जा रही थीं उन्होंने बताया कि तभी एक व्य
1,भाजपा के सहकारिता मंत्री सवादी और महिला एवं बाल मंत्री सीसी पाटिल को कर्नाटक विध
2,चीन के लियाओनिंग प्रांत से निकलने वाले अख़बार बंडाओ मॉर्निंग न्यूज़ के अनुसार एक ट्रेवल एजेंसी ने अप
1,पुलिस मिली जानकारी के भीड़ में शामिल लोगों का आरोप कि कथित रूप से की
1,बीबीसी ख़ास बातचीत में उत्तराखंड के ने उत्तराखंड आपदा को हिमालय सुनामी क
1,कोई अन्य कारण उन पर भारी पड़ जाएँ तो बात अलग हैचारा घोटाले ही एक अन्य मामले में यादव का सज़ा
0,अवॉर्ड जीत चुकीं 25वर्षीय लेडी गुरुवार देर रात भारत पहुंची अपनी यात्रा दौर
2,अलगाववादी नेता एलेक्सेंडर ने रशियन टीवी कि उनके साथ लगभग तीन से चार हज़ार न
1,फैसले के यादव के एक वकील ने को बताया कि मुलायम की बहू यादव के खिलाफ नहीं हो
0,इस महीने रविशंकर ब्रिटेन के कुछ शहरों कॉन्सर्ट्स होने हैंआखिर इस उम्र में भी जैस
1,कुछ लोग इसके प्रकाशन के को सवाल उठा रहे हैं तो कुछ के समर्थन में आ गए हैंबारू की
2,अमरीकी राष्ट्रपति का ये बयान तब आया है जब इस खतरनाक तूफान ने न्यूयॉर्क में तबाही मचा दीतूफान की वजह
2,पिछले दिनों से डेविड कैमरन के कोट से लंदन की टैक्सियों तक लाल रंग के काग़ज़
1,स्वतंत्रता दिवस 64वीं सालगिरह पर लाल प्राचीर से भाषण देते हुए भारतीय प्रधानमंत्री कहा
2,स्थानीय मीडिया के मुताबिक़ ये हमला पुलिस के वाहन बनाकर किया गया हमले पुलिस स्थान
2,इराक़ में फंसी भारतीय नर्स मरीना जोस ने को कि ने को नया प्रबंध
1,आसाराम पर आश्रम में बलात्कार के के बाद बेटे सूरत में बलात्कार
1,इस मामले में गिरफ़्तार पर टीम पर गोलियाँ चलाने इंस्पेक्टर शर्मा की हत्या का आरोप
2,हंगामे के ही समय बाद ब्रिटेन में एक सरकारी रिपोर्ट आई बलात्कार और अपराधों के बारे में औ
1,इस समारोह में कर हैं राजस्थानी लोकसंगीत के कलाकार और विदेश से आए मशहूर फ़्लेमेंको
2,जलवायु वैज्ञानिकों कहना है कि आर्कटिक क्षेत्र में के पैटर्न का सीधा संबंध मानवनिर्मि
1,हाल ही में “विदेश बसे भारतीय” (ओसीआई) कार्ड लिए आवेदन करते लगा कि यह ठीक नहीं
1,दर्जनों पुरातत्वविद और उनके सहायकों समेत स्थानीय सरकारी अमला एक साधु को आए के आधार पर
1,तूफान की वजह से भारतीय रक्षा ने तीनों सेनाओं को हाई कर दिया है है कि सम
1,18 नौसैनिकों के दो दिन पहले मुंबई पहुंच चके हैं उन्होंने नौसेना के अधिकारियों से मु
1,राम सिंह के वकील वीके आनंद ने बीबीसी से बातचीत में इस की पुष्टि कीउन्होंने कहा कि पुलिस
2,"पेट्रो पोरोशेंको ने कहा कि यह पूरी जीत नहीं थी लेकिन इस घटनाक्रम का बड़ा ""प्रतीकात्मक महत्व"" ह"
0,की फ़िल्म ‘खट्टामीठा’ अक्षय ने पर सड़क बनाने वाले कॉन्ट्रैक्टर का
2,हाल के दिनों में वार्दाक प्रांत में स्थानीय लोगों लापता या फिर हिंसक प्रताड़णा के कई मामले
2,सरकारी समाचार शिन्हुआ अनुसार जिआंगसू प्रांत कनशान शहर में हुए इस धमाके में 100 से अधिक
1,किनारे भीषण कटाव है सड़क कट चुकी दलदल है और कई गाड़ियां कर पार हो रही वे
2,एयरलाइन्स के इस में यात्री सवार थे से सिएटल रहा थादौरान उड़ान क
2,लाख (क़रीब 1 करोड़ अस्सी रुपए) यह पुरस्कार और सामाजिक असर डालने वाले
1,कई ऐसे कयास हैं कि आम चुनावों का एक बड़ा इंडीकेटर साबित होगाअब जब दिल्ली चु
2,ही वर्षीय पोप ने की थी वो अपनी उम्र देखते हुए इस के तक अपन
1,तभी तो 87 साल के नारायणदत्त तिवारी ने उत्तराखंड में चुनाव प्रचार के कह कर चौंका दिया क
1,विधानसभा के परिणाम से आने वाले आम चुनाव के बारे में संकेत मिल रहे हैं इसलिए इस तरह का
1,दूरसंचार क्षेत्र के सौ दिनों का एजेंडा जारी करते हुए उन्होंने कहा कि राष्ट्रीय दूरसंचार नीत
0,की कांची कहानी है एक ख़ूबसूरत की जो उत्तराखंड के एक छोटे से गांव रहती
2,मंत्री उरी एरियल कहना कि ये घर पश्चिमी किनारे और येरुशलम के इलाके में बनाए जाएं
1,बीबीसी लड़की की ने कहा है कि जिन नेताओं ने इस तरह के बयान दिए वो दिखाता है कि
1,इस में दो लोग घायल भी हुए हैं इनका इलाज गया अनुग्रह मेडिकल कॉलेज में किया जा रहा ह
2,राष्ट्रीय आपदा निवारण समिति का है कि 70000 से भी अधिक लोगों को पहले ही निचले से निकाला ज
2,विपक्षी दलों के गुट नेशनल सैल्वेशन ने दोबारा कहा है कि वो संविधान के प्रारूप को नहीं मानती जिस
1,1976 में उनका परिवार ब्रिटिश कोलंबिया चला था उस वक़्त सिंह सिर्फ पांच साल के थे
2,ये क़ानून जुलाई में पास किया गया था आयरलैंड में रह रही भारतीय सविता हलप्पानवर को गर्भपात की
1,यह 26 फ़रवरी 2009 बात तब अमरजीत कौर की बेटियां और 11 साल थीं बेटा गोद में थाहम संगरूर
2,अमरीका में जेल की सलाखों के पीछे हत्या की कोशिश के जुर्म में सजा काट रहे कोसल खेव ने उम्मीदों थाम
1,मीडिया रिपोर्ट्स के अनुसार नीरज कुमार कि जिन पर नज़र रखी रही है सभी एक
2,अधिकारियों स्थिति की गंभीरता संवेदनशीलता को समझते हुए व्यवस्था कर रखी हैपरिवार वा
0,उन्होंने की किसी भी धार्मिक स्थल पर लाउडस्पीकर का इस्तेमाल थोपी हुई धार्मिकता है सोनू निगम इस
1,मंत्रालय का कहना है कि बच्चे ऐसे विज्ञापन न इस वजह से लगाई गई है ने सभी टेलीविज़न
2,इससे पहले यूक्रेन के राष्ट्रपति पेट्रो पोरोशेंको से लड़ने के लिए सेना को पर्याप्त उप
2,20 के अपनी पढ़ाई कभी पूरी नहीं कर पाए महसूस कि मीडिया को ख़ुद से दूर धक
1,सूरज ढलते ही इनकी रतजगे की तैयारी शुरू हो जाती मैं से गांव सागरपुर रात बिताने आ
2,यह अफ़्रीका के महंगे सबसे फीके में हैइसके ओर राष्ट्रीय केंद्र है औ
0,इस की वजह ‘रायल्टी’ संगीत की बिक्री हुई मोटी कमाई से मिलने वाला एक हिस्सा
0,पढ़िए मनोरंजन जगत की हलचल डायरी मेंसंजय लीला रामलीला की पहली झलक सोमवार शा
1,इस मामले की सुनवाई आगामी सोमवार यानी 21 जनवरी को फास्ट ट्रैक में होगीमामले की सुनवाई की शुरुआत
1,हालांकि के में पार्टी ने बढ़त ज़रूर बना कई मंत्रियों और विधायकों
2,साथ ही क़तर में तालिबान दफ़्तर के और वहां अफ़ग़ानिस्तान का झंडा लगाने से नाराज़ करज़ई सरकार
1,बसेरे इसी को पूरा करने लिए नोएडा की में काम करने वाले विकास चौहान ने नोएडा
2,पैंसठ साल के अब्दुल मुल्ला छात्र जीवन से ही बांग्लादेश के सबसे बड़े इस्लामी राजनीतिक दल– जमात
2,हेरात क्षेत्रिय अस्पताल के एक प्रवक्ता रफ़ीक़ बताया कि विद्रोहियों वोटरों उन अंगलिय
2,सैमसंग को अप्रैल से जून की तिमाही में सात अरब यानी क़रीब हज़ार 300 करोड़ रुपए का शुद्ध मुनाफ
1,हंगामा हो गया भौंहें गईंकारण ये था मौलवी साहब ने कहा नहींपाकिस्तान में
1,जासूसी मामले में अभी अमरीका से काफी पीछे है लेकिन उसकी कोशिश है कि साल 2014 तक वो अमरीका की
0,जब भी आप काम की बदतर परिस्थितियों की बात करते हैं तो मॉडल्स को शामिल नहीं जाता
1,राज्य 18 सीटों नवंबर को पहले के चुनाव में वोट जाएंगे जिसमें कुल
2,सीईओपी पुलिस का हिस्सा है जो बच्चों को यौन से बचाने के विशेष रूप करती
2,से बातचीत में उन्होंने बताया कि लाहौर जिन्ना में सरबजीत मिली हैं और उनकी हाल
2,विपक्षी प्रदर्शनकारियों ने भवन के बाहर एक को दिया लेकिन हिंसा का सम
1,सचिन को ये सम्मान जहां की उम्र में मिल रहा है वहीं राव को तब चुना गया जब उनकी आयु 7
0,अब ये जोड़ी जौहर निर्मित फ़िल्म गोरी प्यार में में एक से नज़र आ रही हैफिल्म
1,इस लड़की के खिलाफ पुलिस ने मामला दर्ज़ किया है और उसे पूछताछ के लिए थाने ले जाया गया है मे
1,‘बीबीसी की नीति में अब हिंदुस्तानी में प्रसारण करेगी’ख़बर बताया गया कि इस नई दैनिक स
1,राहुल गांधी ने यह भी कहा कि वह की के ख़िलाफ़ हैंतमिलनाडु केंद्र सरकार से पूर्व प
1,मोदी ने कहा कि केंद्र सरकार की योजनाओं हर किसी को फ़ायदा हो रहा है न कि ख़ास जाति और धर्म के
2,इस कंपनी पर पुराना मांस का आरोप लगा हैचीन की समाचार एजेंसी शिन्हुआ के मैकडोनल्
1,शायद इसीलिए भाजपा के प्रधानमंत्री पद के उम्मीदवार नरेंद्र मोदी ने अपनी दावेदारी पक्की ही अपने
2,पर सक्रिय कार्यकर्ता 19 की अमीनाफेसबुक पर जारी विवादास्पद तस्वीर
1,भोपाल शहर से प्रकाशित होने मासिक बाल विज्ञान पत्रिका चकमक के छपे एक लेख में समलैं
2,लेखक सर टेरी प्रैटचेट और फ़िलिप पुलमैन सहित कई लेखकों शिक्षाविदों और वैज्ञानिकों ने डेली टेलीग्राफ़
1,पिछले दिनों आमिर ख़ान के चर्चित कार्यक्रम सत्यमेव जयते में अजित सरकार हत्याकांड के मामले चर्चा
1,सरकार ने राज्यसभा घोषणा है मुद्दे पर सर्वदलीय बैठक बुला रही है ने यह
2,कोइराला का राजनीतिक अनुभव करीब दशक पुराना हो चुका है और वे उन चुनिंदा राजनीतिज्ञों में शामिल हैं
2,बीबीसी पता चला है कि इस कंपनी ब्रिटेन स्थित कर्मचारी तय हैं कि की फिल्टरिंग से
1,मंगलवार राज्य मुख्यमंत्री उमर अब्दुल्ला और गृह मंत्री चिदंबरम के हुई बैठक राज्य की
2,विपक्ष का है वो बहिष्कार तो नही करेंगे लेकिन कुछ शर्तों ही उनका कहना है कि वो हैं क
0,“तेरे आने की जब खबर महके तेरी खुश्बू से घर से शाम के बाद फिर सहर
0,महाकाव्यों के हिस्से इतिहास प्रसंग से जुड़ी कहानियों का भारतीय के दिमाग पर
1,अभी तक सात शव बरामद किए जा चुके हैं जबकि शबाना नाम की एक बच्ची को बचा लिया हैजबलपुर
1,केंद्र की यूपीए को समर्थन दे भी के इस फैसले की आलोचना की हैइस बीच
1,तरुण तेजपाल फ़िलहाल पुलिस की में और उनसे पूछताछ का जारी है आरोप लगते रहे
2,इसके साथ प्रधानमंत्री ने ये भी है कि स्कॉटलैंड ब्रिटेन और में बलात्कार वा
1,शनिवार को अपनी सोमनाथ की बीसवीं सालगिरह पर बोलते हुए आडवाणी ने कहा देश के सब चिंतको की सब
2,स्विट्जरलैंड की यूली स्टेक और के मोरो के जिस वक्त हुई वो कैंप तीन के नजदीक 24
1,रक्षा मंत्रालय एक बयान बताया पाकिस्तान संचालन महानिदेशक जवान का शव
2,"इंटरफ़ैक्स समाचार के अनुसार ने दमिश्क में के से कहा ""अगर हमें आत्मसमर्पण करना"
1,ताशी नुंगशी मलिक दुनिया की जुड़वां बहने हैं जिन्होंने दुनिया की सबसे ऊंची चोटी माउंट एवरेस्ट
2,हार्टलेपूल के की नींद इस बमबारी के साथ खुली लोगों में था और चारो तरफ़ घबराहट फैली
1,स्थानीय मीडिया ने राज्य के अतिरिक्त पुलिस महानिदेशक मुनीर ख़ान के से खबर लगाई है लोग च
2,ऐसा सुरक्षा चलते किया गया है एक रॉकेट तेल हवाई के पास गिरा थाअमरीका के
2,पाकिस्तानी सेना कहना है कि से एक ख़बर बाद अफ़गानिस्तान सीमा पर एक अभियान के दौरान
1,वर्ष 1948 के महीनों में ब्रितानी राज ख़त्म होने के कुछ ही समय हैदराबाद
0,बीबीसी एक खास बातचीत में ने कहा मुन्ना भाई से पहले मैंने एक अंग्रेजी एक्सपेरिमेंटल फिल्म लेट्
2,के पवित्र बंधन में बंधने रहीं सोनिया कैडमन अपने होने वाले पति एंड्रू मैटली को ताज्ज
2,ओसामा बिन लादेन कभी भी अलक़ायदा के नेटवर्क में सोमाली इस्लामी समूह को शामिल करना नहीं करना चाहते थे
0,सोशल नेटवर्किंग ट्विटर पर प्रधानमंत्री मनमोहन ने लिखा “मैं राजेश खन्ना के शोकाकुल परिवा
1,बेनेडिक्ट ने कि की तरफ से शोककुल को काफी सहानुभूति मिली हैकर्नाटक के उ
2,कानून और प्रशासन को चकमा वाले इस शख़्स का नाम है लेनिन करबेलिदो उन्होंने मेयर पद का चुनाव सन आग
2,बीबीसी संवाददाताओं का है बयान में अप्रत्यक्ष से इशारा पाकिस्तान की एजेंसी आईएसआ
1,कोलकाता से बीबीसी के पश्चिम बंगाल संवाददाता अमिताभ भट्टासाली कहना एएमआरआई के सात अध
2,पाकिस्तान के स्वतंत्रता से पहले देश को करते हुए शरीफ़ कि में किसी को भ
1,आंतरिक सुरक्षा पर की एक बैठक को दिल्ली में संबोधित हुए पी चिदंबरम ने कहा कि आंतर
2,(अधिक जानकारी के लिए पढ़े डेली टेलीग्राफ़)2 एक मछली ऐसी भी है जो खस्ता खा कर गुलाबी हो जाती है(अधिक
2,वर्षीय राजा की मुश्किल तब शुरू जब उन्हें वर्दी नियम अनुसार
2,इसी चिमनी से निकलेगा जो को ये जानकारी देगा कि नए पोप का हो गया हैरोमन कैथोलिक
2,लेकिन अब यहाँ के तट पर रेत लेने वाले के प्रति लोगों में असंतो
0,बीबीसी टेक वन के इस अंक में हम बताएँगे भारत में इस सप्ताह रिलीज़ हो रही फ़िल्मों बारे हमार
1,पुलिस ज़्यादती का मामला सामने आया तो ने थानेदार को निलंबित कर और मामले जाँच का
1,इस मामले में गिरफ़्तार पर टीम पर गोलियाँ चलाने इंस्पेक्टर शर्मा की हत्या का आरोप
2,मिट रोमनी आज उससे कहीं ज्यादा संख्या में अमरीकियों के पास नौकरियां हैं जितनी उसक वक्त थीं जब राष्
1,प्रदेश के चंबल डिविज़न में आने वाले गांव आमेठ महिलाएं मर्दों के सामने चप्पल उतार कर नंगे
2,इलस्ट्रेटर जेपसन और लेखक माइकल कोकरात्ज़ ने इनके उपनामों के चित्र और बयां की हैंम
1,बाबत राज्य सरकार द्वारा प्रचारित उपलब्धियों और सच्चाइयों के बीच बड़ा फ़र्क देख रहे आरटीआइ क
1,5 को संसद में केंद्रीय गृह मंत्रालय ने एक लिखित जवाब में वर्ष 2012 के मुक़ाबले 2013
2,कशनर के ज़रूरी सूचनाएं लेकिन वह अपराध में संदिग्ध नहीं हैं इस बात
1,में बोर्ड का होना है और विवादों में घिरे बीसीसीआई प्रमुख एन श्रीनिवासन एकमात्र
0,पिछले हफ्ते रिलीज़ हुई एबीसीडी में अपने रोल के केके ने कहा कि ये भूमिका निभाने
