text,label
"चाड की राजधानी जामेना में डॉक्टर एगिप बोल्साने के क्लिनिक के बाहर एक बोर्ड पर लिखा है ""द पायोनियर"" य",2
"""द पायनियर"" चाड की राजधानी जामाना में डॉ अगिप बोल्सेन के क्लिनिक के बाहर एक बोर्ड का अनुवाद करता है।",2
"""द पायनियर"" चाड की राजधानी जामाना में डॉ अगिप बोल्सेन के क्लिनिक के बाहर एक बोर्ड पढ़ता है।",2
फ़ेयरफ़ैक्स फाइनेंशियल के नेतृत्व में कंपनियों का एक दल 47 अरब डॉलर यानी करीब 300 अरब रूपए में ब्लैक,2
फेयरफैक्स फाइनेंशियल ब्लैक की अगुआई में कंपनियों का एक समूह 47 अरब डॉलर यानी करीब 300 लाख करोड़ रुपये में बिका,2
47 अरब डॉलर यानी करीब 300 अरब रुपये में फेयरफैक्स फाइनेंशियल ब्लैक की अगुआई वाली कंपनियों का एक समूह,2
वहीं अगर आप इस इलाके में किराए पर दफ़्तर लेना चाहते हैं तो यह आपके लिए सपना साबित हो सकता है क्योंकि,1
वहीं अगर आप इस क्षेत्र में ऑफिस चलाना चाहते हैं तो यह आपके लिए किसी सपने के सच होने का सबूत हो सकता है क्योंकि,1
वहीं अगर आप इस इलाके में ऑफिस किराए पर लेना चाहते हैं तो यह आपके लिए सपने जैसा साबित हो सकता है क्योंकि,1
कई बरसों से चरमपंथी हिंसा से जूझ रहे पाकिस्तान में प्रधानमंत्री नवाज़ शरीफ़ की सरकार चरमपंथियों से ब,2
"पाकिस्तान में प्रधान मंत्री नवाज़ शरीफ़ की सरकार, जो कई वृद्धावस्था के लिए अति हिंसा से जूझ रही है, चरमपंथियों के खिलाफ लड़ रही है।",2
कई साल से कट्टरपंथियों की हिंसा से जूझ रहे पाकिस्तान में प्रधानमंत्री नवाज शरीफ की सरकार चरमपंथियों से जूझ रही है.,2
फ़ैशन के इतिहास का लेखाजोखा तैयार करना एक ऐसा काम है जिसकी उम्मीद आमतौर पर एक एकाउटेंट से नहीं की जा,2
फैशन के इतिहास के लिए लेखांकन एक ऐसा उपक्रम है जिसकी आम तौर पर लेखाकार से अपेक्षा नहीं की जाती है।,2
फैशन के इतिहास के लिए लेखांकन एक लेखाकार से नियमित रूप से अपेक्षित कार्य नहीं है।,2
दरअसल कुछ दिनों पहले ही आमिर और राजकुमार हीरानी ने अपनी बहुप्रतीक्षित फ़िल्म पीके की रिलीज़ जून से आ,0
"दरअसल, कुछ दिन पहले ही आमिर और राजकुमार हिरानी ने अपनी बहुप्रतीक्षित फिल्म पीके को जून से बंद करने का ऐलान किया था.",0
"दरअसल, कुछ दिनों पहले, आमिर और राजकुमार हिरानी ने अपनी बहुप्रतीक्षित फिल्म पीके को नवंबर से रिलीज करने की घोषणा की थी।",0
राज्य सरकार ने चुनिंदा इलाकों में मुफ़्त वाईफ़ाई कनेक्टिविटी देने की पहल की है ऐसी सेवा अब तक लंदन औ,1
देश की सरकार ने चयनित क्षेत्रों में मुफ्त वाई-फाई कनेक्टिविटी प्रदान करने की पहल की है।,1
राज्य सरकार ने चयनित क्षेत्रों में एक्सट्रीट वाई-फाई कनेक्टिविटी प्रदान करने की पहल की है।,1
चीन का कहना है कि इससे इलाक़े में शांति बहाल करने में मदद मिलेगी तीनों देशों के बीच बीजिंग में हुई ब,2
चीन का कहना है कि इससे क्षेत्र में शांति बहाल करने में मदद मिलेगी।,2
चीन का कहना है कि इससे क्षेत्र में शांति बहाल करने में मदद मिलेगी।,2
एक नज़र डालते हैं इन छह लोगों परराम सिंह को इस मामले में मुख्य संदिग्ध बताया गया था वे इस वर्ष मार्च,1
आइए इन छह लोगों पर एक नजर डालते हैं इस मामले में परम सिंह को मुख्य संदिग्ध बनाया गया था। उन्हें इसी साल मार्च में गिरफ्तार किया गया था।,1
आइए इन छह लोगों पर एक नजर डालते हैं जिन पर परम सिंह को इस मामले में मुख्य संदिग्ध बनाया गया था। वे इस साल मार्च में हिरासत में थे।,1
सोल लॉस एंजिलास रोम कोलकाता और मॉस्को से बीबीसी संवाददाता बता रहे हैं छुट्टियां मनाने का अंदाज़दक्षि,2
"सियोल, लॉस एंजिल्स, रोम, कोलकाता और मॉस्को के बीबीसी न्यूज़रीडर अपने छुट्टियों के विचारों को साझा करते हैं",2
"सियोल, लॉस एंजिल्स, रोम, कोलकाता और मॉस्को के बीबीसी संवाददाता अपनी छुट्टियों की अवधारणा साझा करते हैं",2
दरअसल मामले ने इसलिए काफ़ी तूल पकड़ लिया क्योंकि उस घटना का वीडियो यू ट्यूब पर जा पहुँचा और उससे लोग,2
"दरअसल, मामले ने तूल इसलिए पकड़ा क्योंकि उस घटना का वीडियो यूट्यूब और लोगों तक पहुंच गया",2
"दरअसल, मामले ने तूल इसलिए पकड़ा क्योंकि उस घटना का वीडियो यूट्यूब और लोगों तक पहुंच गया",2
भारत से छपने वाले अख़बारों की बात करें तो दैनिक जागरण की हेडलाईन है “देश को जगाकर सो गई वह” हिंदुस्त,1
"भारत से निकलने वाले अखबारों की अगर बात करें तो दैनिक जागरण की हेडलाइन है ""वो देश को जगाकर आराम करने का काम करती है"" हिन्दुस्तान",1
"यदि हम भारत से प्रकाशित होने वाले पत्र-पत्रिकाओं की बात करें तो दैनिक जागरण की हेडलाइन है ""वो देशवासियों को जगाकर सो गई"" हिन्दुस्तान",1
ऐसी घटनाएँ भारत ही नहीं बल्कि दुनिया भर में हुई हैं जब महिलाओं ने बलात्कारियों से बदला लेने के लिए क,1
ऐसी घटनाएं न केवल भारत में बल्कि पूरी दुनिया में हुई हैं जब महिलाओं ने बलात्कारियों से बदला लेने के लिए पट्टा कार्रवाई की है।,1
भारत में ही नहीं बल्कि पूरी दुनिया में ऐसी घटनाएं हुई हैं जब पत्नी ने गाली देने वालों से बदला लेने के लिए कदम उठाया है।,1
उनके साथ शामिल होंगे हरियाणा के हिसार ज़िले के गाँव खेड़ा के दर्जनों लोग भी खेड़ा केजरीवाल का पैतृक ,1
"हरियाणा के हिसार जिले में बस्ती खेड़ा के 12 लोग भी उनके साथ शामिल होंगे। खेड़ा, केजरीवाल का पैतृक घर",1
"इनमें हरियाणा के हिसार जिले के गांव खेड़ा के दर्जनों लोग भी शामिल होंगे। खेड़ा, केजरीवाल का पैतृक आवास",1
यह युद्धपोत 18000 फीट (55 किमी) नीचे समुद्र की सतह पर मिलाइंडियानापोलिस अपने सीक्रेट मिशन से लौटते व,2
इंडियानापोलिस के अपने पहेली मिशन से लौटते समय इस युद्धपोत को समुद्र की सतह से 18000 फीट (55 किमी) नीचे प्राप्त किया गया था।,2
इंडियानापोलिस के अपने गुप्त मिशन से लौटते समय यह युद्धपोत समुद्र की सतह से 18000 फीट (55 किमी) नीचे पाया गया था।,2
सज़ा दतिया के विशेष न्‍यायाधीश जितेन्‍द्र शर्मा ने सुनाई किसी विदेशी महिला संग हुए जघन्‍य अपराध में ,1
विदेशी महिला के साथ हुए जघन्य अपराध में दतिया के विशेष न्यायाधीश जितेंद्र शर्मा को सजा,1
दतिया के विशेष न्यायाधीश जितेंद्र शर्मा को विदेशी महिला के साथ किए गए घिनौने अपराध में सजा सुनाई गई है,1
बम धमाकों में अपने पैर को आंशिक रूप से गवांने के बाद किसी सार्वजनिक मंच ये उनका पहला प्रदर्शन थाबॉस्,2
बम विस्फोटों में आंशिक रूप से अपना पैर खराब करने के बाद सार्वजनिक मंच पर यह उनका पहला प्रदर्शन था।,2
बम विस्फोटों में आंशिक रूप से अपना पैर गंवाने के बाद सार्वजनिक मंच पर यह उनका पहला प्रदर्शन था।,2
बिजनौर के ज़िलाधिकारी को लिखे पत्र में सरकार की ओर से कहा गया है कि स्टांप एवं पंजीयन मंत्री मनोज कु,1
शासन की ओर से जिलाधिकारी बिजनौर को लिखे पत्र में कहा गया है कि स्टाम्प एवं निबंधन मंत्री मनोज कु.,1
शासन की ओर से जिलाधिकारी बिजनौर को लिखे पत्र में कहा गया है कि स्टाम्प एवं निबंधन मंत्री मनोज कु.,1
एक रिपोर्ट में पता चला है कि घरेलू कामों में हाथ बंटाने के मामले में भारतीय मर्द अन्य देशों के मुक़ा,2
एक रिपोर्ट में यह पता चला है कि भारतीय पुरुष घर के कामों में हाथ बँटाने के मामले में अन्य देशों के बराबर हैं।,2
एक रिपोर्ट में यह पाया गया है कि घरेलू कामों में मदद करने के मामले में भारतीय पुरुषों की तुलना अन्य नागरिकों से की जा सकती है।,2
लीड्स की यह खास पहल मशहूर और दुर्लभ कला को सामान्य व्यक्ति के लिए भी सहज सुलभ बनाने में कारगर साबित ,2
लीड्स की इस विशेष पहल ने प्रसिद्ध और दुर्लभ कला को आम आदमी के लिए आसानी से सुलभ बनाने में प्रभावी प्रयास किया है।,2
लीड्स की यह विशेष पहल प्रसिद्ध और दुर्लभ कला को आम आदमी के लिए आसानी से सुलभ बनाने में कारगर साबित हुई है।,2
मोदी ने गुजरात में विधानसभा चुनाव के प्रचार के दौरान ही यह साफ कर दिया था कि अगर वो तीसरी बार भी चुन,1
मोदी ने गुजरात में विधानसभा चुनाव के प्रचार के दौरान यह साफ कर दिया था कि अगर वे तीसरी बार चुने गए तो टाई हो जाएगा,1
मोदी ने गुजरात विधानसभा चुनाव के प्रचार के दौरान स्पष्ट कर दिया था कि भले ही वे तीसरी बार चुनाव लड़ें,1
गुरुवार के बंद से पहले हमने दो बंद और किए थे मनमोहन सिंह ऐसे व्यक्ति हैं जो विदेशी बाज़ार के अलावा द,1
गुरुवार के बंद से पहले हमने दो और बंद किए थे। मनमोहन सिंह एक ऐसी आत्मा हैं जो विदेशी बाजार के अलावा,1
गुरुवार के बंद से पहले हमने दो और बंद खेले थे। मनमोहन सिंह एक ऐसे शख्स हैं जो विदेशी बाजार से लेकर,1
समाचार एजेंसी पीटीआई के मुताबिक कोर्ट ने ये ग़ैरज़मानती वॉरंट सुब्रत रॉय के अदालत में पेश न होने पर ,1
"समाचार कार्यालय पीटीआई के मुताबिक, सुब्रत रॉय के अदालत में पेश नहीं होने पर न्यायाधिकरण ने यह गैर जमानती वारंट जारी किया.",1
"न्यूज ऑर्गनाइजेशन पीटीआई के मुताबिक, सुब्रत रॉय के कोर्ट में पेश नहीं होने पर कोर्ट ने यह गैर जमानती वारंट जारी किया.",1
ऐसी ख़बरें आने के बाद कि प्रकाश पार्टी सदस्य और एवरेस्ट पर्वतारोही बीना मगर के साथ भाग गए हैं प्रचंड,2
"प्रतिष्ठा के बाद कि प्रकाश पार्टी सदस्य और एवरेस्ट पर्वतारोही बीना मगर, प्रचंड के साथ भाग गया",2
"बाद में खबर आई कि प्रकाश पार्टी सदस्य और एवरेस्ट पर्वतारोही बीना मगर, प्रचंड के साथ भाग गया",2
स्कूल प्रशासन के अनुसार छात्राएं ब्लाउज़ पहन कर भी स्कूल नहीं आ सकती हैंस्कूल का कहना है कि गर्मियों,2
स्कूल प्रशासन के मुताबिक बालिका बुकमैन ब्लाउज पहनकर भी स्कूल नहीं आ सकती है। स्कूल का कहना है कि गर्मी,2
स्कूल प्रशासन के मुताबिक छात्राएं ब्लाउज पहनकर भी स्कूल नहीं आ सकती हैं. स्कूल का कहना है कि गर्मी,2
रेडियो टीम ने ऐसे ही चार दावों की पड़ताल करने की कोशिश कीक्या दुनिया के 85 सबसे अमीर लोगों के पास दु,2
रेडियो टीम ने ऐसे चार दावों की पड़ताल करने की कोशिश की: क्या दुनिया भर के 85 सबसे अमीर लोगों को कोई समस्या है?,2
रेडियो टीम ने ऐसे चार दावों की पड़ताल करने की कोशिश की: क्या दुनिया के 85 सबसे अमीर लोगों को कोई समस्या है?,2
मराठा साम्राज्य पश्चिम में गुजरात से लेकर पूरब में बंगाल और उड़ीसा तक तो उत्तर में पेशावर (अब पाकिस्,1
मराठा साम्राज्य ने पश्चिम में गुजरात से पूर्व में बंगाल और उड़ीसा और उत्तर में पेशावर (अब पाकिस्तान में) की पेशकश की।,1
मराठा साम्राज्य पश्चिम में गुजरात से लेकर पूर्व में बंगाली और उड़ीसा तक और उत्तर में पेशावर (अब पाकिस्तान में) तक फैला हुआ था।,1
कैरीबियाई क्षेत्र में भीषण तबाही मचाने के बाद ये अमरीका की ओर पहुंच रहा है जहां इससे आने वाली भीषण ब,2
कैरेबियाई क्षेत्र में भीषण तबाही मचाने के बाद यह अमेरिका की ओर पहुंच रहा है जहां इसे भारी नुकसान पहुंचाने की कोशिश की जा रही है।,2
कैरेबियाई क्षेत्र में भीषण तबाही मचाने के बाद यह अमेरिका की ओर पहुंच रहा है जहां इससे भारी नुकसान होने की आशंका है।,2
पुलिस सूत्रों ने कहा है कि सईद जबीउद्दीन उर्फ अबू जंदल नाम के व्यक्ति को दिल्ली हवाई अड्डे से गिरफ्त,1
पुलिस सूत्रों ने बताया है कि दिल्ली एयरपोर्ट से सईद जबीउद्दीन उर्फ ​​अबू जंदल नाम के शख्स को पकड़ा गया है.,1
पुलिस सूत्रों ने बताया है कि सैयद जबीउद्दीन उर्फ ​​अबू जंदल नाम के शख्स को दिल्ली एयरपोर्ट से गिरफ्तार किया गया है.,1
कम उम्र की उस यौनकर्मी की भूमिका रेहाना सुल्तान ने अदा की थी तब वे सिर्फ़ 20 साल की थीं और पुणे फ़िल,1
"बेमिसाल सेक्स वर्कर की भूमिका रेहाना सुल्तान ने निभाई थी, जब वह केवल 20 साल की ईमानदार-से-ईश्वर थी और पुणे में रहती थी।",1
युवा कामुकता कार्यकर्ता रेहाना सुल्तान द्वारा निभाई गई थी जब वह केवल 20 वर्ष की थी और पुणे में स्थित थी।,1
जहाँ इस साल इस मूक फ़िल्म का जलवा है वहीं भारत में बनी मूक फ़िल्म पुष्पक भी इस साल रिलीज़ के 25 साल ,0
"जहां यह साल इस मूक फिल्म का मुख्य आकर्षण है, वहीं भारत में मूक फिल्म पुष्पक शौच ने भी इस साल अपनी रिलीज के 25 साल पूरे होने का जश्न मनाया।",0
"जहां यह साल इस मूक फिल्म का मुख्य आकर्षण है, वहीं भारत में बनी मूक फिल्म पुष्पक ने भी इस साल अपनी रिलीज के 25 साल पूरे होने का जश्न मनाया।",0
शनिवार से जारी इस हमले में 69 लोगों की मौत हो चुकी है और 170 से ज़्यादा घायल हुए हैं10 से 15 हमलावर ,2
शनिवार से अब तक हुए इस हमले में 10 से 15 हमलावरों ने 69 लोगों के गला दबा दिया है और 170 से ज्यादा घायल हो गए हैं.,2
शनिवार से अब तक हुए इस हमले में अब तक 69 लोगों की मौत हो चुकी है और 170 से ज्यादा घायल हुए हैं। 10 से 15 हमलावर,2
"समाचार एजेंसी पीटीआई को दिए इंटरव्यू में डाना सुसमैन ने कहा ""जिस तरह से मीडिया और अधिकारियों ने इस क",1
"समाचार एजेंसी पीटीआई को दिए एक इंटरव्यू में डाना सुस्मान ने कहा, ""जिस तरह से मेटियर और अधिकारियों ने किया है",1
"समाचार एजेंसी पीटीआई को दिए एक साक्षात्कार में, दाना सुस्मान ने कहा, ""जिस तरह से मीडिया और अधिकारियों ने किया है",1
मेरा मानना है कि पत्रकारिता के ज़रिए भले ही हम सिर्फ़ किसी कहानी के पीछे भागते हों और कहानी फ़ाइल कर,1
"मेरा मानना ​​है कि पत्रकारिता के माध्यम से, भले ही हम सिर्फ एक क्रॉनिकल के पीछे भागें और एक कहानी दर्ज करें",1
मेरा मानना ​​है कि पत्रकारिता के माध्यम से भले ही हम सिर्फ एक कहानी के पीछे भाग रहे हों और एक कहानी दर्ज कर रहे हों,1
यह जानकारी जाजपुर के एसपी दीपक कुमार ने बीबीसी को दी गौरतलब है कि इस मामले में स्थानीय अख़बारों में ,1
जाजपुर के एसपी दीपक कुमार ने बीबीसी को यह जानकारी दी. गौरतलब है कि इस मामले में स्थानीय समाचार पत्र,1
जाजपुर के एसपी दीपक कुमार ने बीबीसी को यह जानकारी दी. यह आश्चर्यजनक है कि इस मामले में स्थानीय समाचार पत्र,1
हालांकि इस मौके पर खुद शर्लिन नहीं नज़र आईं मीडिया के हर सवाल का जवाब देते नज़र आए फ़िल्म के निर्देश,0
हालांकि इस मौके पर खुद शर्लिन तो नहीं दिखीं लेकिन फिल्म के डायरेक्टर मीडिया के हर सवाल का जवाब समझ रहे थे.,0
हालांकि इस मौके पर खुद शर्लिन तो नजर नहीं आईं लेकिन फिल्म के मैनेजर मीडिया के हर सवाल का जवाब देते नजर आए.,0
दिल्ली 6 भाग मिल्खा भाग रांझणा और मौसम जैसी फ़िल्मों में सीधीसादी घरेलू लड़की का किरदार निभा चुकी सो,0
शाय हंस ने दिल्ली 6 भाग मिल्खा भाग रंजना और मौसम जैसी पीसी में एक नंगी घरेलू लड़की की भूमिका निभाई।,0
शाय हंस ने दिल्ली 6 भाग मिल्खा भाग रंजना और मौसम जैसी फिल्मों में एक साधारण घरेलू महिला की भूमिका निभाई।,0
ऑस्ट्रेलिया और भारत के बीच यूरेनियम की आपूर्ति को लेकर बातचीत हो रही है उच्चायुक्त ने कहा कि दोनों द,2
"यूरेनियम के कैटर को लेकर ऑस्ट्रेलिया और भारत के बीच बातचीत चल रही है, उच्चायुक्त ने कहा कि दोनों",2
"यूरेनियम की आपूर्ति को लेकर ऑस्ट्रेलिया और भारत के बीच बातचीत जारी है, उच्चायुक्त ने कहा कि दोनों",2
जिस तरह सोने के इस कथित भंडार के बारे में अलगअलग बातें कही जा रही हैं उसी तरह सोने की भविष्यवाणी करन,1
"जिस तरह इस कथित गोल्ड सब्स्टीट्यूट के बारे में तरह-तरह की बातें कही जा रही हैं, उसी तरह सोने की भविष्यवाणी करना मुश्किल है।",1
"जिस तरह सोने की इस कथित बुकिंग को लेकर तरह-तरह की बातें कही जा रही हैं, उसी तरह सोने की भविष्यवाणी करना बोझिल है।",1
कांग्रेस ने जब से नेहरु गाँधी परिवार के वारिस राहुल गाँधी को 2014 के लोकसभा चुनाव प्रचार अभियान की क,1
जब से रिश्ते ने 2014 के लोकसभा चुनाव प्रचार के लिए नेहरू गांधी परिवार के उत्तराधिकारी राहुल गांधी को चुना है।,1
जब से कांग्रेस ने 2014 के लोकसभा चुनाव प्रचार के लिए नेहरू गांधी परिवार के उत्तराधिकारी राहुल गांधी का चयन किया है।,1
एक अभियुक्त राम सिंह की तिहाड़ जेल में मौत हो चुकी है और एक अन्य नाबालिग दोषी को तीन साल की सज़ा पहल,1
एक आरोपी रट सिंह की तिहाड़ जेल में मौत हो चुकी है और एक अन्य किशोर अपराधी को तीन साल की सजा सुनाई गई है.,1
एक आरोपी राम सिंह की तिहाड़ जेल में मौत हो चुकी है और एक अन्य किशोर अपराधी को तीन साल की सजा सुनाई गई है।,1
समाचार एजेंसी एपी के मुताबिक़ बंधक की पहचान अभी नहीं हो पाई है क्योंकि दूतावास को बंधक से मिलने की अ,2
"न्यूज वे एपी के मुताबिक, बंधक की पहचान अभी तक स्थापित नहीं हो पाई है क्योंकि दूतावास को बंधक से मिलने की जरूरत है।",2
समाचार संस्था एपी के मुताबिक बंधक की पहचान अभी नहीं हो पाई है क्योंकि दूतावास को बंधक से मिलने की जरूरत है.,2
25 दिसंबर को इस्लामिक स्टेट से जुड़े नाशिर न्यूज़ नेटवर्क ने चैट ऐप टेलीग्राम पर ये वीडियो जारी किया,1
इस्लामिक स्टेट से जुड़े नशीर न्यूज नेटवर्क ने 25 दिसंबर को चैट एप टेलीग्राम पर यह वीडियो जारी किया था,1
25 दिसंबर को इस्लामिक स्टेट से जुड़े नशीर न्यूज नेटवर्क ने चैट एप टेलीग्राम पर यह वीडियो जारी किया था,1
ये रहस्य था कि वो वह बचपन से ही पुरुष शरीर में एक महिला थेविशेष अमरीकी सैन्य टुकड़ी नेवी सील्स के सद,2
यह एक रहस्य था कि वह बचपन से ही पुरुष की धरणी में स्त्री थी। विशेष अमेरिकी सैन्य इकाई नेवी सील का सदस्य।,2
यह रहस्य था कि वह बचपन से ही पुरुष के अंग में स्त्री थी। अजीबोगरीब अमेरिकी सैन्य इकाई नेवी सील का सदस्य।,2
हाल ही में इस फिल्म का संगीत मुंबई में रिलीज़ किया गया इस मौके पर यहां शाहरुख़ खान भी मौजूद थेशाहरुख,0
"हाल ही में इस फिल्म का म्यूजिक मुंबई में डिस्चार्ज हुआ था, इस मौके पर शाहरुख खान भी मौजूद थे.",0
"हाल ही में इस फिल्म के संगीतकार मुंबई में रिलीज हुए थे, इस मौके पर शाहरुख खान भी मौजूद थे.",0
पिछले तीन चार साल से अनिश्चितता की और ढुलमुल स्थिति बनी हुई थी और लोगों को लगता था कि मौजूदा सरकार क,1
पिछले चार वर्षों से अनिश्चितता और ढुलमुल की स्थिति थी और लोगों को लगा कि वर्तमान सरकार है,1
पिछले तीन-चार साल से अनिश्चितता और डगमगाने की स्थिति थी और लोगों का मानना ​​था कि मौजूदा सरकार,1
हालत ये है कि राज्य में लगभग 56 लाख परिवार हैं लेकिन आरोप ये है कि खाद्य आपूर्ति विभाग ने अब तक लगभग,1
"हालत यह है कि एक्सप्रेस में करीब 56 लाख की भीड़ है, लेकिन आरोप यह है कि खाद्य आपूर्ति विभाग ने अब तक",1
"हालत यह है कि प्रदेश में करीब 56 लाख परिवार हैं, लेकिन आरोप है कि अब तक फीडिंग सप्लाई मिनिस्ट्री ने",1
नेल्सन मंडेला दुनिया के बेहतरीन राजनेताओं में शुमार किए जाते थेउन्होंने दक्षिण अफ़्रीका में रंगभेदी ,2
"नेल्सन मंडेला को दुनिया के सम्मानित राजनेताओं में से एक माना जाता था, उन्होंने दक्षिण अफ्रीका में रंगभेद का विरोध किया था।",2
"नेल्सन मंडेला को दुनिया की सर्वश्रेष्ठ राजनीति में से एक माना जाता था, उन्होंने दक्षिण अफ्रीका में रंगभेद का विरोध किया था।",2
उनकी ख़ासियत ये है कि वो अमरीकी वोटरों को एक हैरतअंगेज़ वादा करते हुए अपनी किस्मत आज़मा रहे हैंवो मृ,2
उनकी खासियत यह है कि वह अमेरिकी वोटर से यह आश्चर्यजनक उम्मीद कर अपनी किस्मत पर जोर दे रहे हैं कि वह मर जाएंगे।,2
उनकी खासियत यह है कि वह अमेरिकी वोटर से यह लुभावना वादा कर अपनी किस्मत आजमा रहे हैं कि वह मर जाएंगे।,2
सिन्हा ने न्यायालय को दो पन्नों के शपथ पत्र में कहा है कि स्टेटस रिपोर्ट प्रधानमंत्री कार्यालय और को,1
सिन्हा ने दो पेज के हलफनामे में कोर्ट को बताया है कि स्टेटस रिपोर्ट प्रधानमंत्री कार्यालय और,1
सिन्हा ने दो पन्नों के हलफनामे में अदालतों से कहा है कि स्थिति रिपोर्ट प्रधानमंत्री कार्यालय और,1
जहां साल की शुरुआत पार्टी में टूट से हुई वहीं अंत शहरी निकायों के चुनाव में ज़बरदस्त हार से इसी बीच ,1
"वर्ष की शुरुआत पार्टी में विभाजन के साथ हुई, यह शहरी साउंडबॉक्स के चुनावों में एक शानदार हार के साथ समाप्त हुई।",1
"जहां पार्टी में विभाजन के साथ साल शुरू हुआ, वहीं शहरी निकायों के चुनावों में यह एक शानदार हार के साथ समाप्त हुआ।",1
भारत सरकार के एक आंकड़े के मुताबिक हर चार मिनट में एक सड़क हादसा होता है इनमें से कई जानें बचाई जा स,1
"भारत सरकार के एक आंकड़े के हिसाब से हर चार मिनट में एक सड़क दुर्घटना होती है, जिसमें से कई लोगों की जान बचाई जा सकती है।",1
"भारत सरकार के एक आंकड़े के मुताबिक हर चार मिनट में एक सड़क दुर्घटना होती है, जिसमें से कई लोगों की जान बचाई जा सकती है.",1
इस ऑडियो में ज़ाकिर मूसा की तस्वीर है हालांकि ये ऑडियो मूसा का है या नहीं इसकी पुष्टि होनी बाक़ी है ,1
इस ऑडियो में जाकिर मूसा का एक सीन है हालांकि अभी इस बात की पुष्टि होनी बाकी है कि यह आवाज मूसा की है या नहीं,1
"इस ऑडियो में जाकिर मूसा की तस्वीर है, हालांकि यह पुष्टि की जानी है कि यह ऑडियो मूसा का है या नहीं",1
इस अभयारण्य में साल 2004 तक 15 बाघ थे लेकिन शिकारियों ने उन्हें मौत के घाट उतार दियाअब जंगल में बाघ ,1
"इस अखाड़े में साल 2004 तक 15 बाघ थे, लेकिन शिकारियों ने उन्हें मार डाला। अब बाघ बर्बरीक में।",1
"इस अभ्यारण्य में वर्ष 2004 तक 15 बाघ थे, लेकिन शिकारी उन्हें मार रहे हैं। अब जंगल में बाघ",1
रेडिट 4चेन फेसबुक और ट्विटर जैसी सोशल साइटों पर लोग अपनीअपनी तरह से जाँच में जुटे गएकई तरह की कहानिय,2
रेडिट 4 चेन फेसबुक और ट्विटर जैसे सोशल साइट्स पर लोग तरह-तरह की कहानियों की अपनी जांच को चौंका देते हैं,2
रेडिट 4 चेन फेसबुक और ट्विटर स्टार्टअप जैसी सोशल साइट्स पर लोगों ने कई तरह की स्टोरीज की खुद पड़ताल की,2
जमील यूसुफ़ के अनुसार वह अब तक वह लगभग 100 से ज़्यादा अपहरण के बड़े मामले हल कर चुके हैं जबकि कुल मि,2
